,Source,Type,File,Vatiables,Inter_name,Description
1279,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST38CV,ST38CV,NA
1280,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST38SA,ST38SA,NA
1281,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST38TA,ST38TA,NA
1282,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST38TS,ST38TS,NA
1283,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST39CV,ST39CV,NA
1284,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST39SA,ST39SA,NA
1285,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST39TA,ST39TA,NA
1286,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST39TS,ST39TS,NA
1287,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST3SV,ST3SV,NA
1288,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST40CV,ST40CV,NA
1289,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST40SA,ST40SA,NA
1290,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST40TA,ST40TA,NA
1291,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST40TS,ST40TS,NA
1292,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST41SV,ST41SV,NA
1293,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST42SV,ST42SV,NA
1294,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST43CV,ST43CV,NA
1295,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST43SA,ST43SA,NA
1296,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST43TA,ST43TA,NA
1297,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST43TS,ST43TS,NA
1298,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST44CV,ST44CV,NA
1299,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST44SA,ST44SA,NA
1300,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST44TA,ST44TA,NA
1301,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST44TS,ST44TS,NA
1302,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST45CV,ST45CV,NA
1303,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST45SA,ST45SA,NA
1304,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST45TA,ST45TA,NA
1305,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST45TS,ST45TS,NA
1306,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST46CV,ST46CV,NA
1307,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST46SA,ST46SA,NA
1308,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST46TA,ST46TA,NA
1309,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST46TS,ST46TS,NA
1310,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST47CV,ST47CV,NA
1311,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST47SA,ST47SA,NA
1312,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST47TA,ST47TA,NA
1313,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST47TS,ST47TS,NA
1314,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST48CV,ST48CV,NA
1315,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST48SA,ST48SA,NA
1316,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST48TA,ST48TA,NA
1317,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST48TS,ST48TS,NA
1318,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST49CV,ST49CV,NA
1319,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST49SA,ST49SA,NA
1320,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST49TA,ST49TA,NA
1321,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST49TS,ST49TS,NA
1322,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST4SV,ST4SV,NA
1323,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST50CV,ST50CV,NA
1324,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST50SA,ST50SA,NA
1325,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST50TA,ST50TA,NA
1326,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST50TS,ST50TS,NA
1327,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST51CV,ST51CV,NA
1328,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST51SA,ST51SA,NA
1329,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST51TA,ST51TA,NA
1330,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST51TS,ST51TS,NA
1331,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST52CV,ST52CV,NA
1332,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST52SA,ST52SA,NA
1333,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST52TA,ST52TA,NA
1334,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST52TS,ST52TS,NA
1335,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST53SV,ST53SV,NA
1336,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST54CV,ST54CV,NA
1337,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST54SA,ST54SA,NA
1338,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST54TA,ST54TA,NA
1339,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST54TS,ST54TS,NA
1340,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST55CV,ST55CV,NA
1341,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST55SA,ST55SA,NA
1342,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST55TA,ST55TA,NA
1343,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST55TS,ST55TS,NA
1344,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST56CV,ST56CV,NA
1345,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST56SA,ST56SA,NA
1346,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST56TA,ST56TA,NA
1347,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST56TS,ST56TS,NA
1348,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST57CV,ST57CV,NA
1349,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST57SA,ST57SA,NA
1350,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST57TA,ST57TA,NA
1351,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST57TS,ST57TS,NA
1352,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST58CV,ST58CV,NA
1353,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST58SA,ST58SA,NA
1354,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST58TA,ST58TA,NA
1355,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST58TS,ST58TS,NA
1356,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST59CV,ST59CV,NA
1357,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST59SA,ST59SA,NA
1358,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST59TA,ST59TA,NA
1359,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST59TS,ST59TS,NA
1360,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST5SV,ST5SV,NA
1361,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST60CV,ST60CV,NA
1362,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST60SA,ST60SA,NA
1363,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST60TA,ST60TA,NA
1364,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST60TS,ST60TS,NA
1365,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST61SV,ST61SV,NA
1366,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST62CV,ST62CV,NA
1367,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST62SA,ST62SA,NA
1368,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST62TA,ST62TA,NA
1369,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST62TS,ST62TS,NA
1370,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST63SV,ST63SV,NA
1371,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST64CV,ST64CV,NA
1372,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST64SA,ST64SA,NA
1373,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST64TA,ST64TA,NA
1374,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST64TS,ST64TS,NA
1375,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST65SV,ST65SV,NA
1376,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST66SV,ST66SV,NA
1377,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST67SV,ST67SV,NA
1378,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST68SV,ST68SV,NA
1379,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST69SV,ST69SV,NA
1380,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST6SV,ST6SV,NA
1381,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST70SV,ST70SV,NA
1382,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST71SV,ST71SV,NA
1383,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST72CV,ST72CV,NA
1384,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST72SA,ST72SA,NA
1385,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST72TA,ST72TA,NA
1386,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST72TS,ST72TS,NA
1387,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST73CV,ST73CV,NA
1388,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST73SA,ST73SA,NA
1389,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST73TA,ST73TA,NA
1390,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST73TS,ST73TS,NA
1391,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST74CV,ST74CV,NA
1392,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST74SA,ST74SA,NA
1393,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST74TA,ST74TA,NA
1394,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST74TS,ST74TS,NA
1395,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST75SV,ST75SV,NA
1396,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST76SV,ST76SV,NA
1397,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST77SV,ST77SV,NA
1398,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST78SV,ST78SV,NA
1399,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST79SV,ST79SV,NA
1400,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST7SV,ST7SV,NA
1401,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST80SV,ST80SV,NA
1402,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST81CV,ST81CV,NA
1403,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST81SA,ST81SA,NA
1404,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST81TA,ST81TA,NA
1405,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST81TS,ST81TS,NA
1406,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST82CV,ST82CV,NA
1407,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST82SA,ST82SA,NA
1408,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST82TA,ST82TA,NA
1409,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST82TS,ST82TS,NA
1410,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST83CV,ST83CV,NA
1411,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST83SA,ST83SA,NA
1412,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST83TA,ST83TA,NA
1413,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST83TS,ST83TS,NA
1414,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST84CV,ST84CV,NA
1415,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST84SA,ST84SA,NA
1416,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST84TA,ST84TA,NA
1417,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST84TS,ST84TS,NA
1418,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST85CV,ST85CV,NA
1419,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST85SA,ST85SA,NA
1420,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST85TA,ST85TA,NA
1421,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST85TS,ST85TS,NA
1422,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST86SA,ST86SA,NA
1423,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST87CV,ST87CV,NA
1424,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST87SA,ST87SA,NA
1425,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST88SV,ST88SV,NA
1426,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST89SV,ST89SV,NA
1427,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST8SV,ST8SV,NA
1428,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST90CV,ST90CV,NA
1429,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST90SA,ST90SA,NA
1430,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST90TA,ST90TA,NA
1431,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST90TS,ST90TS,NA
1432,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST91CV,ST91CV,NA
1433,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST91SA,ST91SA,NA
1434,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST91TA,ST91TA,NA
1435,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST91TS,ST91TS,NA
1436,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST92SV,ST92SV,NA
1437,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST93CV,ST93CV,NA
1438,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST93SA,ST93SA,NA
1439,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST93TA,ST93TA,NA
1440,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST93TS,ST93TS,NA
1441,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST94CV,ST94CV,NA
1442,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST94SA,ST94SA,NA
1443,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST94TA,ST94TA,NA
1444,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST94TS,ST94TS,NA
1445,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST95CV,ST95CV,NA
1446,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST95SA,ST95SA,NA
1447,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST95TA,ST95TA,NA
1448,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST95TS,ST95TS,NA
1449,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST96SV,ST96SV,NA
1450,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST97CV,ST97CV,NA
1451,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST97SA,ST97SA,NA
1452,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST97TA,ST97TA,NA
1453,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST97TS,ST97TS,NA
1454,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST98CV,ST98CV,NA
1455,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST98SA,ST98SA,NA
1456,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST98TA,ST98TA,NA
1457,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST98TS,ST98TS,NA
1458,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST99CV,ST99CV,NA
1459,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST99SA,ST99SA,NA
1460,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST99TA,ST99TA,NA
1461,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST99TS,ST99TS,NA
1462,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST9SV,ST9SV,NA
1463,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST131HS,ST131HS,NA
1464,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST132HS,ST132HS,NA
1465,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST133HS,ST133HS,NA
1466,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST134HS,ST134HS,NA
1467,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST135HS,ST135HS,NA
1468,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST136HS,ST136HS,NA
1469,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST137HS,ST137HS,NA
1470,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST138HS,ST138HS,NA
1471,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST139HS,ST139HS,NA
1472,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST140HS,ST140HS,NA
1473,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST141HS,ST141HS,NA
1474,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST142HS,ST142HS,NA
1475,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST143HS,ST143HS,NA
1476,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST144HS,ST144HS,NA
1477,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST145HS,ST145HS,NA
1478,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST146HS,ST146HS,NA
1479,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST147SV,ST147SV,NA
1480,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST148SV,ST148SV,NA
1481,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST149SV,ST149SV,NA
1482,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST150SV,ST150SV,NA
1483,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST151SV,ST151SV,NA
1484,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST152SV,ST152SV,NA
1485,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST153SV,ST153SV,NA
1486,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST154SV,ST154SV,NA
1487,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,ST155SV,ST155SV,NA
1488,ADNI,Imaging,UCSFFSX51_ADNI1_3T_02_01_16,update_stamp,NA,NA
1489,ADNI,Imaging,UCSFASLFS_11_02_15_V2,COLPROT,NA,NA
1490,ADNI,Imaging,UCSFASLFS_11_02_15_V2,RID,RID,NA
1491,ADNI,Imaging,UCSFASLFS_11_02_15_V2,VISCODE,NA,NA
1492,ADNI,Imaging,UCSFASLFS_11_02_15_V2,VISCODE2,VISCODE,NA
1493,ADNI,Imaging,UCSFASLFS_11_02_15_V2,EXAMDATE,EXAMDATE,NA
1494,ADNI,Imaging,UCSFASLFS_11_02_15_V2,VERSION,NA,NA
1495,ADNI,Imaging,UCSFASLFS_11_02_15_V2,LONIUID,NA,NA
1496,ADNI,Imaging,UCSFASLFS_11_02_15_V2,IMAGEUID,IMAGEUID,NA
1497,ADNI,Imaging,UCSFASLFS_11_02_15_V2,RUNDATE,NA,NA
1498,ADNI,Imaging,UCSFASLFS_11_02_15_V2,RAWQC,RAWQC,NA
1499,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST1MIN,ST1MIN,NA
1500,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST1MAX,ST1MAX,NA
1501,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST1MD,ST1MD,NA
1502,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST1AVG,ST1AVG,NA
1503,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST1SD,ST1SD,NA
1504,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST1CT,ST1CT,NA
1505,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST2MIN,ST2MIN,NA
1506,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST2MAX,ST2MAX,NA
1507,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST2MD,ST2MD,NA
1508,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST2AVG,ST2AVG,NA
1509,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST2SD,ST2SD,NA
1510,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST2CT,ST2CT,NA
1511,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST3MIN,ST3MIN,NA
1512,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST3MAX,ST3MAX,NA
1513,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST3MD,ST3MD,NA
1514,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST3AVG,ST3AVG,NA
1515,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST3SD,ST3SD,NA
1516,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST3CT,ST3CT,NA
1517,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST4MIN,ST4MIN,NA
1518,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST4MAX,ST4MAX,NA
1519,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST4MD,ST4MD,NA
1520,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST4AVG,ST4AVG,NA
1521,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST4SD,ST4SD,NA
1522,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST4CT,ST4CT,NA
1523,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST5MIN,ST5MIN,NA
1524,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST5MAX,ST5MAX,NA
1525,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST5MD,ST5MD,NA
1526,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST5AVG,ST5AVG,NA
1527,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST5SD,ST5SD,NA
1528,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST5CT,ST5CT,NA
1529,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST6MIN,ST6MIN,NA
1530,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST6MAX,ST6MAX,NA
1531,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST6MD,ST6MD,NA
1532,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST6AVG,ST6AVG,NA
1533,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST6SD,ST6SD,NA
1534,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST6CT,ST6CT,NA
1535,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST7MIN,ST7MIN,NA
1536,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST7MAX,ST7MAX,NA
1537,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST7MD,ST7MD,NA
1538,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST7AVG,ST7AVG,NA
1539,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST7SD,ST7SD,NA
1540,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST7CT,ST7CT,NA
1541,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST8MIN,ST8MIN,NA
1542,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST8MAX,ST8MAX,NA
1543,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST8MD,ST8MD,NA
1544,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST8AVG,ST8AVG,NA
1545,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST8SD,ST8SD,NA
1546,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST8CT,ST8CT,NA
1547,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST9MIN,ST9MIN,NA
1548,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST9MAX,ST9MAX,NA
1549,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST9MD,ST9MD,NA
1550,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST9AVG,ST9AVG,NA
1551,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST9SD,ST9SD,NA
1552,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST9CT,ST9CT,NA
1553,ADNI,Imaging,UCSFASLFS_11_02_15_V2,ST11MIN,ST11MIN,NA
